timestamp,route_id,route_code,start_location,end_location,distance_km,city,vehicle_count,average_speed,congestion_level,weather,temperature,rainfall
2026-06-01 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,60,58,Low,Cloudy,28,0
2026-06-01 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,77,60,Low,Rainy,27,11
2026-06-01 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,65,Low,Sunny,33,0
2026-06-02 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,30,65,Low,Sunny,32,0
2026-06-02 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,42,61,Low,Cloudy,32,0
2026-06-02 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,69,Low,Cloudy,27,0
2026-06-02 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,39,65,Low,Sunny,24,0
2026-06-02 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,43,70,Low,Sunny,27,0
2026-06-02 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,56,Low,Sunny,33,0
2026-06-02 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,55,Low,Cloudy,29,0
2026-06-02 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,302,35,High,Sunny,37,0
2026-06-02 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,309,28,High,Rainy,33,10
2026-06-02 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,222,21,High,Sunny,38,0
2026-06-02 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,270,25,High,Sunny,28,0
2026-06-02 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,124,43,Medium,Cloudy,28,0
2026-06-02 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,163,47,Medium,Rainy,26,6
2026-06-02 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,136,50,Medium,Rainy,30,16
2026-06-02 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,175,42,Medium,Rainy,29,11
2026-06-02 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,170,35,Medium,Sunny,24,0
2026-06-02 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,109,37,Medium,Rainy,27,15
2026-06-02 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,305,32,High,Rainy,37,18
2026-06-02 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,261,27,High,Cloudy,38,0
2026-06-02 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,223,32,High,Rainy,34,19
2026-06-02 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,207,18,High,Rainy,36,7
2026-06-02 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,54,Low,Sunny,28,0
2026-06-02 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,76,65,Low,Cloudy,26,0
2026-06-02 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,65,Low,Rainy,29,19
2026-06-03 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,65,70,Low,Cloudy,38,0
2026-06-03 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,49,59,Low,Sunny,32,0
2026-06-03 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,65,Low,Rainy,24,11
2026-06-03 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,50,68,Low,Rainy,27,9
2026-06-03 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,57,Low,Cloudy,32,0
2026-06-03 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,61,Low,Sunny,36,0
2026-06-03 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,50,Low,Sunny,24,0
2026-06-03 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,305,18,High,Sunny,24,0
2026-06-03 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,264,26,High,Cloudy,28,0
2026-06-03 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,307,19,High,Sunny,33,0
2026-06-03 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,188,22,High,Cloudy,38,0
2026-06-03 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,146,39,Medium,Sunny,37,0
2026-06-03 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,116,40,Medium,Cloudy,27,0
2026-06-03 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,142,38,Medium,Rainy,32,5
2026-06-03 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,136,42,Medium,Rainy,26,10
2026-06-03 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,165,47,Medium,Rainy,29,7
2026-06-03 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,158,49,Medium,Cloudy,33,0
2026-06-03 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,196,23,High,Sunny,26,0
2026-06-03 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,201,26,High,Sunny,37,0
2026-06-03 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,223,21,High,Cloudy,25,0
2026-06-03 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,317,35,High,Sunny,28,0
2026-06-03 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,49,50,Low,Sunny,34,0
2026-06-03 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,37,59,Low,Rainy,27,9
2026-06-03 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,55,Low,Rainy,27,17
2026-06-04 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,39,64,Low,Rainy,38,4
2026-06-04 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,67,Low,Cloudy,34,0
2026-06-04 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,61,70,Low,Sunny,34,0
2026-06-04 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,61,59,Low,Sunny,27,0
2026-06-04 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,32,64,Low,Sunny,33,0
2026-06-04 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,45,55,Low,Rainy,27,5
2026-06-04 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,50,Low,Cloudy,35,0
2026-06-04 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,311,32,High,Rainy,33,6
2026-06-04 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,309,20,High,Sunny,27,0
2026-06-04 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,292,33,High,Sunny,33,0
2026-06-04 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,282,27,High,Cloudy,34,0
2026-06-04 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,145,44,Medium,Cloudy,37,0
2026-06-04 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,102,42,Medium,Sunny,26,0
2026-06-04 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,172,39,Medium,Cloudy,31,0
2026-06-04 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,122,50,Medium,Cloudy,31,0
2026-06-04 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,107,36,Medium,Rainy,29,10
2026-06-04 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,101,37,Medium,Rainy,32,13
2026-06-04 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,260,26,High,Rainy,26,4
2026-06-04 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,295,35,High,Rainy,38,2
2026-06-04 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,294,23,High,Cloudy,25,0
2026-06-04 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,287,35,High,Cloudy,38,0
2026-06-04 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,33,58,Low,Cloudy,30,0
2026-06-04 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,81,69,Low,Sunny,31,0
2026-06-04 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,70,Low,Cloudy,32,0
2026-06-05 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,63,Low,Sunny,35,0
2026-06-05 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,70,Low,Cloudy,35,0
2026-06-05 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,59,59,Low,Rainy,26,10
2026-06-05 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,50,Low,Cloudy,31,0
2026-06-05 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,32,52,Low,Sunny,36,0
2026-06-05 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,42,64,Low,Rainy,26,16
2026-06-05 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,69,Low,Sunny,24,0
2026-06-05 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,234,24,High,Cloudy,28,0
2026-06-05 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,186,18,High,Rainy,28,15
2026-06-05 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,220,19,High,Cloudy,28,0
2026-06-05 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,266,24,High,Rainy,32,18
2026-06-05 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,103,39,Medium,Rainy,30,9
2026-06-05 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,155,45,Medium,Cloudy,36,0
2026-06-05 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,179,37,Medium,Cloudy,32,0
2026-06-05 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,123,44,Medium,Rainy,29,15
2026-06-05 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,116,36,Medium,Cloudy,28,0
2026-06-05 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,137,41,Medium,Rainy,32,15
2026-06-05 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,206,24,High,Sunny,27,0
2026-06-05 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,277,30,High,Sunny,32,0
2026-06-05 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,316,31,High,Sunny,35,0
2026-06-05 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,293,22,High,Sunny,28,0
2026-06-05 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,68,Low,Cloudy,28,0
2026-06-05 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,62,Low,Rainy,38,6
2026-06-05 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,63,55,Low,Cloudy,26,0
2026-06-06 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,90,62,Low,Sunny,29,0
2026-06-06 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,32,56,Low,Sunny,32,0
2026-06-06 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,71,52,Low,Rainy,35,5
2026-06-06 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,58,Low,Cloudy,31,0
2026-06-06 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,75,69,Low,Sunny,28,0
2026-06-06 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,88,59,Low,Cloudy,33,0
2026-06-06 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,63,68,Low,Sunny,38,0
2026-06-06 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,271,27,High,Rainy,33,6
2026-06-06 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,212,31,High,Sunny,30,0
2026-06-06 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,216,32,High,Rainy,26,10
2026-06-06 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,246,19,High,Sunny,29,0
2026-06-06 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,164,49,Medium,Rainy,27,5
2026-06-06 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,113,35,Medium,Sunny,26,0
2026-06-06 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,124,49,Medium,Sunny,35,0
2026-06-06 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,134,45,Medium,Cloudy,34,0
2026-06-06 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,155,38,Medium,Cloudy,29,0
2026-06-06 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,155,40,Medium,Rainy,29,18
2026-06-06 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,306,22,High,Rainy,29,5
2026-06-06 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,284,29,High,Cloudy,36,0
2026-06-06 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,311,33,High,Rainy,33,18
2026-06-06 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,198,31,High,Sunny,31,0
2026-06-06 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,63,63,Low,Cloudy,34,0
2026-06-06 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,81,69,Low,Cloudy,31,0
2026-06-06 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,67,Low,Rainy,24,6
2026-06-07 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,74,68,Low,Rainy,28,20
2026-06-07 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,88,54,Low,Cloudy,33,0
2026-06-07 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,51,50,Low,Rainy,24,17
2026-06-07 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,88,60,Low,Sunny,24,0
2026-06-07 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,87,58,Low,Cloudy,28,0
2026-06-07 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,57,Low,Cloudy,35,0
2026-06-07 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,67,64,Low,Cloudy,30,0
2026-06-07 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,204,27,High,Sunny,38,0
2026-06-07 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,211,26,High,Cloudy,25,0
2026-06-07 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,319,34,High,Cloudy,26,0
2026-06-07 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,288,21,High,Rainy,29,10
2026-06-07 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,178,46,Medium,Rainy,29,15
2026-06-07 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,168,48,Medium,Rainy,27,6
2026-06-07 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,114,36,Medium,Cloudy,25,0
2026-06-07 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,144,45,Medium,Cloudy,33,0
2026-06-07 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,176,49,Medium,Cloudy,36,0
2026-06-07 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,113,50,Medium,Rainy,30,8
2026-06-07 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,212,27,High,Cloudy,36,0
2026-06-07 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,315,32,High,Rainy,27,6
2026-06-07 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,194,31,High,Sunny,36,0
2026-06-07 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,210,28,High,Sunny,27,0
2026-06-07 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,53,Low,Rainy,25,7
2026-06-07 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,44,55,Low,Cloudy,37,0
2026-06-07 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,77,55,Low,Rainy,30,1
2026-06-08 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,80,57,Low,Sunny,26,0
2026-06-08 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,63,Low,Cloudy,27,0
2026-06-08 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,52,61,Low,Cloudy,25,0
2026-06-08 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,86,52,Low,Rainy,31,3
2026-06-08 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,77,64,Low,Cloudy,33,0
2026-06-08 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,86,67,Low,Sunny,29,0
2026-06-08 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,86,58,Low,Cloudy,24,0
2026-06-08 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,275,22,High,Cloudy,25,0
2026-06-08 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,252,32,High,Sunny,34,0
2026-06-08 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,291,32,High,Cloudy,33,0
2026-06-08 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,189,26,High,Sunny,30,0
2026-06-08 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,139,46,Medium,Cloudy,33,0
2026-06-08 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,173,47,Medium,Rainy,30,19
2026-06-08 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,158,35,Medium,Sunny,38,0
2026-06-08 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,107,38,Medium,Cloudy,36,0
2026-06-08 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,139,43,Medium,Cloudy,26,0
2026-06-08 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,107,47,Medium,Sunny,34,0
2026-06-08 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,234,19,High,Cloudy,33,0
2026-06-08 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,300,18,High,Cloudy,37,0
2026-06-08 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,263,25,High,Sunny,26,0
2026-06-08 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,188,24,High,Sunny,35,0
2026-06-08 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,42,53,Low,Sunny,27,0
2026-06-08 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,64,67,Low,Rainy,25,16
2026-06-08 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,83,56,Low,Sunny,38,0
2026-06-09 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,71,53,Low,Rainy,38,16
2026-06-09 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,86,70,Low,Sunny,29,0
2026-06-09 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,37,57,Low,Rainy,35,2
2026-06-09 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,32,50,Low,Rainy,33,9
2026-06-09 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,59,59,Low,Cloudy,35,0
2026-06-09 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,47,64,Low,Sunny,27,0
2026-06-09 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,63,63,Low,Sunny,25,0
2026-06-09 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,318,32,High,Rainy,30,4
2026-06-09 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,312,34,High,Rainy,26,5
2026-06-09 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,275,32,High,Sunny,38,0
2026-06-09 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,308,20,High,Cloudy,32,0
2026-06-09 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,108,46,Medium,Rainy,32,19
2026-06-09 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,101,37,Medium,Rainy,34,13
2026-06-09 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,109,44,Medium,Cloudy,27,0
2026-06-09 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,155,35,Medium,Cloudy,24,0
2026-06-09 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,144,49,Medium,Sunny,24,0
2026-06-09 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,127,36,Medium,Sunny,33,0
2026-06-09 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,223,24,High,Cloudy,31,0
2026-06-09 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,257,27,High,Sunny,34,0
2026-06-09 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,208,22,High,Cloudy,35,0
2026-06-09 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,291,33,High,Sunny,34,0
2026-06-09 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,49,66,Low,Sunny,31,0
2026-06-09 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,35,55,Low,Rainy,31,16
2026-06-09 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,49,60,Low,Cloudy,33,0
2026-06-10 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,40,63,Low,Cloudy,24,0
2026-06-10 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,45,57,Low,Rainy,29,1
2026-06-10 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,70,Low,Rainy,38,11
2026-06-10 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,64,70,Low,Cloudy,31,0
2026-06-10 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,42,52,Low,Sunny,30,0
2026-06-10 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,47,56,Low,Cloudy,32,0
2026-06-10 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,89,66,Low,Cloudy,29,0
2026-06-10 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,295,29,High,Cloudy,34,0
2026-06-10 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,185,25,High,Sunny,34,0
2026-06-10 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,187,22,High,Rainy,30,4
2026-06-10 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,255,22,High,Sunny,32,0
2026-06-10 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,174,46,Medium,Rainy,27,18
2026-06-10 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,134,37,Medium,Sunny,37,0
2026-06-10 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,115,39,Medium,Rainy,35,3
2026-06-10 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,176,37,Medium,Cloudy,29,0
2026-06-10 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,174,42,Medium,Sunny,26,0
2026-06-10 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,100,46,Medium,Cloudy,36,0
2026-06-10 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,308,24,High,Rainy,35,17
2026-06-10 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,290,21,High,Rainy,24,9
2026-06-10 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,214,23,High,Cloudy,26,0
2026-06-10 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,231,35,High,Sunny,32,0
2026-06-10 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,54,58,Low,Rainy,25,5
2026-06-10 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,55,66,Low,Rainy,30,14
2026-06-10 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,79,58,Low,Sunny,25,0
2026-06-11 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,34,50,Low,Sunny,32,0
2026-06-11 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,80,67,Low,Sunny,26,0
2026-06-11 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,68,Low,Sunny,28,0
2026-06-11 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,36,68,Low,Rainy,33,19
2026-06-11 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,84,57,Low,Sunny,29,0
2026-06-11 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,31,52,Low,Rainy,24,8
2026-06-11 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,62,Low,Sunny,38,0
2026-06-11 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,259,24,High,Sunny,27,0
2026-06-11 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,228,19,High,Sunny,36,0
2026-06-11 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,199,30,High,Sunny,32,0
2026-06-11 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,306,31,High,Cloudy,31,0
2026-06-11 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,120,36,Medium,Rainy,25,1
2026-06-11 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,146,38,Medium,Rainy,31,19
2026-06-11 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,101,36,Medium,Cloudy,28,0
2026-06-11 14:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,115,41,Medium,Sunny,38,0
2026-06-11 15:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,168,38,Medium,Sunny,24,0
2026-06-11 16:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,166,47,Medium,Rainy,30,1
2026-06-11 17:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,304,31,High,Rainy,34,18
2026-06-11 18:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,262,26,High,Cloudy,33,0
2026-06-11 19:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,203,30,High,Sunny,35,0
2026-06-11 20:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,263,20,High,Rainy,36,2
2026-06-11 21:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,81,58,Low,Cloudy,31,0
2026-06-11 22:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,38,64,Low,Sunny,27,0
2026-06-11 23:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,87,57,Low,Sunny,32,0
2026-06-12 00:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,41,53,Low,Cloudy,36,0
2026-06-12 01:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,47,61,Low,Cloudy,26,0
2026-06-12 02:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,50,66,Low,Sunny,36,0
2026-06-12 03:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,40,66,Low,Rainy,36,20
2026-06-12 04:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,58,57,Low,Sunny,25,0
2026-06-12 05:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,68,62,Low,Cloudy,31,0
2026-06-12 06:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,80,68,Low,Sunny,28,0
2026-06-12 07:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,226,35,High,Sunny,37,0
2026-06-12 08:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,201,20,High,Rainy,37,9
2026-06-12 09:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,192,33,High,Sunny,30,0
2026-06-12 10:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,273,21,High,Cloudy,35,0
2026-06-12 11:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,137,36,Medium,Sunny,31,0
2026-06-12 12:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,129,50,Medium,Sunny,24,0
2026-06-12 13:00:00,2,R002,Guindy,Siruseri,24.2,Chennai,103,42,Medium,Rainy,34,11
